"","playlist_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track.duration_ms","track.explicit","track.name","track.popularity","track.album.release_date","track.album.release_date_precision","key_name","mode_name","key_mode","genre"
"1768","Rock Classics",0.585,0.532,7,-9.673,1,0.0268,0.209,0.00797,0.227,0.68,94.461,4,180066,FALSE,"Midnight Rider",74,"1970-09-18","day","G","major","G major","rock"
"1769","Rock Classics",0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,4,405600,FALSE,"Paradise City",82,"1987-07-21","day","B","major","B major","rock"
"1770","Rock Classics",0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4,259946,FALSE,"Come Together - Remastered 2009",79,"1969-09-26","day","A","minor","A minor","rock"
"1771","Rock Classics",0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4,221426,FALSE,"Behind Blue Eyes",72,"1971-08-14","day","E","minor","E minor","rock"
"1772","Rock Classics",0.421,0.751,9,-9.584,1,0.0472,0.2,0,0.17,0.789,89.839,4,145866,FALSE,"Break on Through (To the Other Side)",74,"1967-01-04","day","A","major","A major","rock"
"1773","Rock Classics",0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,4,275395,FALSE,"Here I Go Again - 2018 Remaster",64,"1987-04-07","day","G","major","G major","rock"
"1774","Rock Classics",0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4,323000,FALSE,"Carry on Wayward Son",78,"1976","year","G","major","G major","rock"
"1775","Rock Classics",0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,4,334743,FALSE,"Wish You Were Here",77,"1975-09-12","day","G","major","G major","rock"
"1776","Rock Classics",0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,281160,FALSE,"Heart-Shaped Box",81,"1993-09-21","day","C#","major","C# major","rock"
"1777","Rock Classics",0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,4,178440,TRUE,"Sabotage",76,"1994-05-23","day","F#","minor","F# minor","rock"
"1778","Rock Classics",0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,4,246800,FALSE,"I Hate Myself for Loving You",68,"1988-05-23","day","A","major","A major","rock"
"1779","Rock Classics",0.356,0.917,9,-6.006,1,0.0479,0.0335,0,0.406,0.518,171.176,4,357266,FALSE,"Bitter Sweet Symphony - Remastered 2016",81,"1997-09-29","day","A","major","A major","rock"
"1780","Rock Classics",0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,4,340907,FALSE,"Alive",76,"1991-08-27","day","B","minor","B minor","rock"
"1781","Rock Classics",0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,4,235000,FALSE,"Loser",72,"1994-03-01","day","D","major","D major","rock"
"1782","Rock Classics",0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,4,313840,FALSE,"Feel like Makin' Love - 2015 Remaster",66,"1975","year","G","major","G major","rock"
"1783","Rock Classics",0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,4,170813,FALSE,"Purple Haze",71,"1967-05-12","day","D","major","D major","rock"
"1784","Rock Classics",0.363,0.982,7,-3.621,0,0.3,0.00123,0.00218,0.284,0.275,179.23,4,282653,FALSE,"Kickstart My Heart",79,"1989-09-01","day","G","minor","G minor","rock"
"1785","Rock Classics",0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,4,278706,FALSE,"No One Knows",70,"2002","year","C","major","C major","rock"
"1786","Rock Classics",0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,4,266200,FALSE,"1979 - Remastered 2012",78,"1995","year","D#","major","D# major","rock"
"1787","Rock Classics",0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,4,225626,FALSE,"Just What I Needed",72,"1978-06-06","day","E","major","E major","rock"
"1788","Rock Classics",0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,4,285133,FALSE,"More Than a Feeling",81,"1976","year","G","major","G major","rock"
"1789","Rock Classics",0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,4,258826,FALSE,"Say It Ain't So",78,"1994-05-10","day","D#","major","D# major","rock"
"1790","Rock Classics",0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,4,313573,TRUE,"Killing In The Name",81,"1992","year","G","major","G major","rock"
"1791","Rock Classics",0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,4,222813,FALSE,"(I Can't Get No) Satisfaction - Mono Version",80,"1965-07-30","day","D","major","D major","rock"
"1792","Rock Classics",0.563,0.915,7,-5.062,1,0.08,0.247,8.46e-05,0.0613,0.71,136.345,4,142226,FALSE,"All Day and All of the Night",69,"1964-02-02","day","G","major","G major","rock"
"1793","Rock Classics",0.531,0.481,4,-11.709,0,0.06,0.699,0,0.0842,0.491,138.45,4,516893,FALSE,"American Pie",77,"1971","year","E","minor","E minor","rock"
"1794","Rock Classics",0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,188066,FALSE,"Hard To Handle",72,"1990-02-13","day","E","major","E major","rock"
"1795","Rock Classics",0.489,0.349,2,-14.295,0,0.0323,0.676,0.0789,0.0866,0.622,124.348,4,196466,FALSE,"Black Magic Woman - Single Version",69,"1994-07-01","day","D","minor","D minor","rock"
"1796","Rock Classics",0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,4,193373,FALSE,"Last Nite",69,"2001-07-30","day","C","major","C major","rock"
"1797","Rock Classics",0.538,0.841,9,-7.547,1,0.0375,0.0424,0.00177,0.312,0.881,93.077,4,231640,FALSE,"American Woman - 7"" Single Version",53,"1970-01-01","day","A","major","A major","rock"
"1798","Rock Classics",0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,4,336453,FALSE,"In The Air Tonight - 2015 Remastered",78,"1981-01-01","day","C","major","C major","rock"
"1799","Rock Classics",0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,4,121160,FALSE,"Song 2 - 2012 Remaster",82,"1997-02-10","day","G#","major","G# major","rock"
"1800","Rock Classics",0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,4,211160,FALSE,"Take Me Home Tonight",70,"1986-10-15","day","C#","major","C# major","rock"
"1801","Rock Classics",0.588,0.559,4,-4.849,0,0.0272,0.128,0,0.0977,0.278,123.845,4,238586,FALSE,"Times Like These - Acoustic Version",59,"2019-10-18","day","E","minor","E minor","rock"
"1802","Rock Classics",0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,4,254173,FALSE,"Walk On the Wild Side",73,"1972-12-01","day","C","major","C major","rock"
"1803","Rock Classics",0.542,0.68,0,-12.436,1,0.0369,0.00174,2.35e-05,0.602,0.59,92.159,4,294532,FALSE,"Cult of Personality (2023 Remaster)",15,"1988-05-02","day","C","major","C major","rock"
"1804","Rock Classics",0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,4,295386,FALSE,"Black Dog - Remaster",73,"1971-11-08","day","E","minor","E minor","rock"
"1805","Rock Classics",0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,4,211933,FALSE,"Are You Gonna Go My Way",75,"1993-03-09","day","B","minor","B minor","rock"
"1806","Rock Classics",0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,4,234973,FALSE,"Where Is My Mind? - Remastered",79,"1988-03-21","day","E","major","E major","rock"
"1807","Rock Classics",0.471,0.839,4,-5.928,1,0.032,0.00654,0.000278,0.315,0.895,131.362,4,264405,FALSE,"What Is Life (2014 Remaster)",66,"1970-11-20","day","E","major","E major","rock"
"1808","Rock Classics",0.252,0.797,11,-3.877,1,0.0328,0.00458,0.424,0.344,0.199,77.972,4,535733,FALSE,"November Rain - 2022 Version",56,"2022-11-11","day","B","major","B major","rock"
"1809","Rock Classics",0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,4,295466,FALSE,"Saturday Night’s Alright (For Fighting) - Remastered 2014",69,"1973-10-05","day","C","major","C major","rock"
"1810","Rock Classics",0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4,153693,FALSE,"For What It's Worth",80,"1966-12-05","day","D","major","D major","rock"
"1811","Rock Classics",0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,4,434720,FALSE,"Riders on the Storm",74,"1971-04-19","day","B","minor","B minor","rock"
"1812","Rock Classics",0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,4,303373,FALSE,"Mr. Blue Sky",80,"1977","year","A#","major","A# major","rock"
"1813","Rock Classics",0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,4,287000,FALSE,"Jane Says",64,"1988-08-23","day","D","major","D major","rock"
"1814","Rock Classics",0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,4,232533,FALSE,"Slow Ride - Edit",64,"1975","year","D","major","D major","rock"
"1815","Rock Classics",0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,4,210106,FALSE,"School's Out",69,"1972","year","F","major","F major","rock"
"1816","Rock Classics",0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4,222973,FALSE,"Mr. Brightside",88,"2004","year","C#","major","C# major","rock"
"1817","Rock Classics",0.479,0.847,0,-11.036,0,0.0984,0.00884,0.000206,0.144,0.317,90.654,4,228560,FALSE,"Detroit Rock City",58,"1988-01-01","day","C","minor","C minor","rock"
"1818","Rock Classics",0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,4,254293,FALSE,"Starman - 2012 Remaster",79,"1972-06-06","day","F","major","F major","rock"
"1819","Rock Classics",0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,4,232146,FALSE,"Something In The Way",71,"1991-09-26","day","G#","major","G# major","rock"
"1820","Rock Classics",0.651,0.801,0,-7.34,1,0.0514,0.123,0,0.0825,0.776,133.769,4,200480,FALSE,"London Calling - Remastered",72,"1979","year","C","major","C major","rock"
"1821","Rock Classics",0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,4,520786,FALSE,"Purple Rain",75,"1984-06-25","day","A#","major","A# major","rock"
"1822","Rock Classics",0.383,0.97,9,-5.638,1,0.0435,0.0276,0,0.0942,0.62,101.603,4,313925,FALSE,"Lust For Life",64,"1977-08-29","day","A","major","A major","rock"
"1823","Rock Classics",0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,4,185960,FALSE,"Brass in Pocket - 2006 Remaster",62,"1980-01-11","day","A","major","A major","rock"
"1824","Rock Classics",0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,4,253333,FALSE,"Piece of My Heart",69,"1968-08-12","day","E","major","E major","rock"
"1825","Rock Classics",0.652,0.94,2,-7.927,1,0.0776,0.0398,0.782,0.0567,0.72,91.242,4,246293,FALSE,"Funk #49",60,"1970-01-01","day","D","major","D major","rock"
"1826","Rock Classics",0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,4,296466,FALSE,"The Spirit Of Radio",64,"1980-01-01","day","E","major","E major","rock"
"1827","Rock Classics",0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,4,293440,FALSE,"Crazy On You",72,"1975","year","A","minor","A minor","rock"
"1828","Rock Classics",0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.671,106.244,4,179760,FALSE,"I Wanna Rock",72,"1984-05-10","day","D","major","D major","rock"
"1829","Rock Classics",0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4,240800,FALSE,"All Along the Watchtower",76,"1968-10-25","day","G#","major","G# major","rock"
"1830","Rock Classics",0.595,0.996,2,-3.418,1,0.0599,0.195,0.0345,0.0351,0.376,152.049,4,151106,FALSE,"We Got The Beat - 2011 Remaster",52,"1981-07-08","day","D","major","D major","rock"
"1831","Rock Classics",0.615,0.91,11,-4.248,1,0.0347,0.5,0.511,0.281,0.77,111.013,4,226333,FALSE,"Tumbling Dice",64,"1972-05-12","day","B","major","B major","rock"
"1832","Rock Classics",0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,4,210173,FALSE,"You Shook Me All Night Long",84,"1980-07-25","day","G","major","G major","rock"
"1833","Rock Classics",0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,4,273600,FALSE,"Mary Jane's Last Dance",73,"2008-05-20","day","G","minor","G minor","rock"
"1834","Rock Classics",0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,4,226653,FALSE,"Everywhere - 2017 Remaster",83,"1987-04-13","day","E","major","E major","rock"
"1835","All New Rock",0.436,0.892,0,-4.365,1,0.0607,0.0379,0.0716,0.226,0.457,88.036,4,187482,FALSE,"Real Love",30,"2024-03-13","day","C","major","C major","rock"
"1836","All New Rock",0.42,0.784,11,-5.508,0,0.0328,0.000847,1.99e-06,0.335,0.498,92.654,4,146097,TRUE,"Sympathy",38,"2024-03-15","day","B","minor","B minor","rock"
"1837","All New Rock",0.561,0.897,11,-2.961,1,0.0477,0.000592,4.69e-05,0.311,0.293,122.936,4,191322,FALSE,"Plucked",51,"2024-03-13","day","B","major","B major","rock"
"1838","All New Rock",0.355,0.978,2,-2.846,1,0.0743,0.000113,0.00593,0.372,0.29,85.078,4,233965,FALSE,"Know",33,"2024-03-15","day","D","major","D major","rock"
"1839","All New Rock",0.457,0.676,8,-3.535,1,0.0335,0.00311,2.35e-05,0.204,0.235,150.048,4,211117,FALSE,"Pulling Teeth",41,"2024-03-15","day","G#","major","G# major","rock"
"1840","All New Rock",0.527,0.843,11,-4.536,1,0.0522,0.00141,0,0.299,0.677,98.057,4,178120,FALSE,"Can EU Hear Me?",38,"2024-03-15","day","B","major","B major","rock"
"1841","All New Rock",0.484,0.833,3,-4.499,0,0.0407,0.000522,0.428,0.209,0.753,169.978,4,183849,FALSE,"Time :: Fate :: Karma :: God",55,"2024-03-15","day","D#","minor","D# minor","rock"
"1842","All New Rock",0.563,0.835,1,-5.747,1,0.0318,0.00352,0.014,0.072,0.681,129.98,4,245467,FALSE,"Legendary",58,"2024-03-14","day","C#","major","C# major","rock"
"1843","All New Rock",0.409,0.609,4,-7.164,1,0.0381,0.0311,0.000314,0.117,0.341,118.149,3,306706,FALSE,"Wilted Rose (feat. Lainey Wilson)",40,"2024-03-15","day","E","major","E major","rock"
"1844","All New Rock",0.555,0.422,0,-6.35,1,0.0305,0.0898,0,0.105,0.309,123.9,4,213658,FALSE,"If These Walls Could Talk (feat. Dorothy)",37,"2024-03-15","day","C","major","C major","rock"
"1845","All New Rock",0.453,0.899,8,-5.417,1,0.0664,6.13e-05,0.00852,0.111,0.322,126.002,4,232520,FALSE,"Miracle",41,"2024-03-14","day","G#","major","G# major","rock"
"1846","All New Rock",0.524,0.679,4,-5.8,1,0.0355,0.00012,0.832,0.111,0.238,118.963,4,185608,FALSE,"Enough for you",45,"2024-03-15","day","E","major","E major","rock"
"1847","All New Rock",0.405,0.867,2,-4.108,0,0.0482,0.00777,0.00016,0.188,0.216,81.96,4,236923,FALSE,"Suckerpunch",22,"2024-03-15","day","D","minor","D minor","rock"
"1848","All New Rock",0.596,0.913,7,-4.47,1,0.123,0.0118,0.000641,0.182,0.666,133.008,4,163257,TRUE,"Mirror Muscles",47,"2024-03-11","day","G","major","G major","rock"
"1849","All New Rock",0.476,0.957,6,-3.948,1,0.083,8.01e-06,0.0162,0.527,0.669,139.583,4,194403,FALSE,"Maybe Blue",32,"2024-03-15","day","F#","major","F# major","rock"
"1850","All New Rock",0.716,0.627,8,-4.699,0,0.0499,0.0161,0.438,0.0453,0.869,133.979,4,128468,FALSE,"Final Gørl",34,"2024-03-15","day","G#","minor","G# minor","rock"
"1851","All New Rock",0.559,0.733,5,-5.14,0,0.0292,0.00196,6.92e-05,0.201,0.807,154.994,3,172604,FALSE,"WHAT THE HELL",52,"2024-03-15","day","F","minor","F minor","rock"
"1852","All New Rock",0.486,0.686,6,-5.954,0,0.0317,0.00143,0.000996,0.109,0.163,87.964,4,258573,FALSE,"Lazerlove",42,"2024-03-15","day","F#","minor","F# minor","rock"
"1853","All New Rock",0.164,0.838,7,-9.169,1,0.0541,0.000708,0.159,0.0585,0.0562,68.726,4,345600,FALSE,"I Will Never Stop Loving You",35,"2024-03-15","day","G","major","G major","rock"
"1854","All New Rock",0.308,0.875,2,-4.748,1,0.0418,0.0417,0,0.28,0.49,174.035,4,172659,FALSE,"Good Blood Mexico City",44,"2024-03-12","day","D","major","D major","rock"
"1855","All New Rock",0.537,0.799,5,-6.276,0,0.0315,0.00506,0.561,0.311,0.541,160.055,4,192057,FALSE,"DOC MARTENS",37,"2024-03-15","day","F","minor","F minor","rock"
"1856","All New Rock",0.406,0.92,9,-4.883,1,0.309,0.00325,0,0.248,0.211,141.997,4,132053,TRUE,"City of Angels",33,"2024-03-15","day","A","major","A major","rock"
"1857","All New Rock",0.482,0.615,8,-5.837,0,0.0385,0.18,0,0.651,0.107,89.989,4,149333,FALSE,"TEETH (feat. Diggy Graves)",57,"2024-03-15","day","G#","minor","G# minor","rock"
"1858","All New Rock",0.377,0.917,4,-2.664,1,0.174,0.00105,0.000208,0.754,0.592,171.766,4,167660,TRUE,"Where tf Did I Park My Car",33,"2024-03-15","day","E","major","E major","rock"
"1859","All New Rock",0.593,0.581,4,-10.211,0,0.0289,0.428,0.033,0.128,0.575,179.965,4,218040,FALSE,"Black Rain",29,"2024-03-13","day","E","minor","E minor","rock"
"1860","All New Rock",0.32,0.881,9,-5.449,0,0.0881,0.000973,0,0.228,0.459,178.135,4,209327,FALSE,"What We Earn",33,"2024-03-12","day","A","minor","A minor","rock"
"1861","All New Rock",0.636,0.639,9,-10.241,1,0.0307,0.00187,1.42e-06,0.0432,0.917,124.043,4,213472,FALSE,"Solar Eyes",37,"2024-03-13","day","A","major","A major","rock"
"1862","All New Rock",0.547,0.981,5,-2.866,1,0.0871,0.00045,0,0.0557,0.423,145.012,4,180000,FALSE,"synthesizer",40,"2024-03-13","day","F","major","F major","rock"
"1863","All New Rock",0.595,0.439,1,-8.246,0,0.0297,0.4,0,0.106,0.333,140.036,3,181351,FALSE,"Harboring the Hurt I've Caused",32,"2024-03-15","day","C#","minor","C# minor","rock"
"1864","All New Rock",0.355,0.757,1,-6.942,0,0.0348,3.46e-05,0.834,0.399,0.172,75.999,3,245723,FALSE,"Undone",25,"2024-03-13","day","C#","minor","C# minor","rock"
"1865","All New Rock",0.465,0.571,6,-6.136,1,0.0352,0.00601,5.28e-06,0.0757,0.114,131.928,4,232363,FALSE,"When I Had Hope, I Had It All",24,"2024-03-15","day","F#","major","F# major","rock"
"1866","All New Rock",0.501,0.924,8,-4.578,1,0.164,0.013,0,0.216,0.552,89.229,4,189129,TRUE,"POW!",21,"2024-03-15","day","G#","major","G# major","rock"
"1867","All New Rock",0.464,0.783,10,-9.126,1,0.0684,9.14e-05,0.00292,0.123,0.837,155.137,4,181661,FALSE,"Stranded (I'm Moving On)",21,"2024-03-15","day","A#","major","A# major","rock"
"1868","All New Rock",0.637,0.762,7,-5.453,1,0.158,0.00194,6.8e-05,0.356,0.523,136.951,4,240630,FALSE,"BUTCHER'S BIN",17,"2024-03-13","day","G","major","G major","rock"
"1869","All New Rock",0.286,0.893,6,-8.557,1,0.0504,1.75e-06,0.259,0.0635,0.208,174.06,4,194000,FALSE,"Fuzzy",21,"2024-03-13","day","F#","major","F# major","rock"
"1870","All New Rock",0.566,0.667,1,-5.773,1,0.0284,0.000334,0.0122,0.258,0.39,84.003,4,213560,FALSE,"Liminal Status",23,"2024-03-15","day","C#","major","C# major","rock"
"1871","All New Rock",0.342,0.909,8,-3.646,0,0.0625,0.00013,4.32e-05,0.253,0.283,159.77,4,240253,FALSE,"Yourtopia",19,"2024-03-15","day","G#","minor","G# minor","rock"
"1872","All New Rock",0.327,0.858,1,-7.158,0,0.0472,8.8e-05,0.0022,0.0774,0.513,160.266,4,229600,FALSE,"You Liar",17,"2024-03-15","day","C#","minor","C# minor","rock"
"1873","All New Rock",0.467,0.957,0,-4.095,1,0.0584,5.29e-05,0.0861,0.19,0.459,130.024,4,189392,TRUE,"Used to Be Cool",17,"2024-03-15","day","C","major","C major","rock"
"1874","All New Rock",0.387,0.779,8,-7.668,1,0.033,9.18e-05,0.000102,0.138,0.139,135.904,4,274066,FALSE,"Unsaid",17,"2024-03-15","day","G#","major","G# major","rock"
"1875","Metal Essentials",0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,4,515386,FALSE,"Master of Puppets (Remastered)",73,"1986-03-03","day","E","minor","E minor","metal"
"1876","Metal Essentials",0.286,0.907,4,-4.601,0,0.0702,0.0326,0.00837,0.311,0.662,159.756,4,252733,FALSE,"The Trooper (2015 Remaster)",65,"1983-05-16","day","E","minor","E minor","metal"
"1877","Metal Essentials",0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,4,246733,FALSE,"Symphony Of Destruction",69,"1992-07-14","day","E","minor","E minor","metal"
"1878","Metal Essentials",0.412,0.658,4,-12.051,0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,4,168405,FALSE,"Paranoid - 2012 - Remaster",75,"1970-09-18","day","E","minor","E minor","metal"
"1879","Metal Essentials",0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,315120,TRUE,"Walk",76,"1992-02-21","day","C#","minor","C# minor","metal"
"1880","Metal Essentials",0.294,0.995,1,-4.383,0,0.168,0.000489,0.331,0.128,0.0379,88.777,4,254400,FALSE,"Raining Blood",64,"1986-01-01","day","C#","minor","C# minor","metal"
"1881","Metal Essentials",0.363,0.982,7,-3.621,0,0.3,0.00123,0.00218,0.284,0.275,179.23,4,282653,FALSE,"Kickstart My Heart",79,"1989-09-01","day","G","minor","G minor","metal"
"1882","Metal Essentials",0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4,210240,FALSE,"Chop Suey!",86,"2001-09-04","day","G","minor","G minor","metal"
"1883","Metal Essentials",0.649,0.896,10,-2.704,0,0.056,0.000319,1.19e-05,0.102,0.924,90.009,4,278706,TRUE,"Down with the Sickness",65,"2010-03-12","day","A#","minor","A# minor","metal"
"1884","Metal Essentials",0.322,0.991,6,-4.453,1,0.213,0.00313,0.0035,0.0708,0.198,140.221,4,168320,FALSE,"Ace of Spades",75,"1980-11-08","day","F#","major","F# major","metal"
"1885","Metal Essentials",0.283,0.891,2,-8.165,1,0.178,0.00678,0.0038,0.159,0.226,92.049,4,258266,FALSE,"Blind",71,"1994-10-11","day","D","major","D major","metal"
"1886","Metal Essentials",0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,3,446145,FALSE,"One (Remastered)",71,"1988-09-07","day","G","major","G major","metal"
"1887","Metal Essentials",0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,4,355303,FALSE,"Iron Man - 2012 - Remaster",68,"1970-09-18","day","A","major","A major","metal"
